too_id,fiber_type,catalogid,sdss_id,gaia_dr3_source_id,twomass_pts_key,sky_brightness_mode,ra,dec,pmra,pmdec,epoch,parallax,lambda_eff,u_mag,g_mag,r_mag,i_mag,z_mag,optical_prov,gaia_bp_mag,gaia_rp_mag,gaia_g_mag,h_mag,delta_ra,delta_dec,can_offset,inertial,n_exposures,priority,active,expiration_date,observed
938,APOGEE,,,,,,116.85189056396484,13.385916709899902,,,,,,22.640453,20.577484,19.838839,19.52869,19.284267,,,,,,,,TRUE,,3,5,TRUE,,FALSE
939,BOSS,,,,,,218.2891905492362,11.695768966341944,,,,,,,,,,,,,,18.280252,,,,TRUE,,3,5,TRUE,,FALSE
940,BOSS,,,5315803133032880640,,,124.89336395263672,-57.11537552,-2.5791333,4.7820325,,0.72399664,,,,,,,,14.7885275,13.750988,14.357203,,,,TRUE,,3,5,TRUE,,FALSE
941,BOSS,,,220229400203620224,,,59.18840789794922,36.73500061035156,2.2846332,0.80692226,,0.5813353,,,,,,,,15.547011,14.0614195,14.866968,,,,TRUE,,3,5,TRUE,,FALSE
942,BOSS,,,,489625952,,237.9829102,-52.94974899,,,,,,,,,,,,,,,14.512,,,TRUE,,3,5,TRUE,,FALSE
943,BOSS,,,4021534529587585664,,,176.02943420410156,31.526151657104492,-14.19122,-10.607481,,1.1380758,,,,,,,,15.935618,14.901812,15.500678,,,,TRUE,,3,5,TRUE,,FALSE
944,APOGEE,63050395729149852,,4483872984324173696,,,275.9568176269531,11.725010871887207,-1.6634729,-1.5949261,,0.18337691,,,,,,,,15.910221,14.5252,15.283721,,,,TRUE,,3,5,TRUE,,FALSE
945,APOGEE,,,,,,276.6789855957031,48.93211364746094,-6.888229,11.975583,,0.99248666,,,,,,,,,,15.774844,,,,TRUE,,3,5,TRUE,,FALSE
946,APOGEE,,,,,,232.9378028332862,-29.9267317,,,,,,,,,,,,,,10.585612,,,,TRUE,,3,5,TRUE,,FALSE
947,BOSS,,,,,,147.76600646972656,0.8712112903594971,,,,,,23.374975,24.59667,22.401163,21.721073,21.621645,,,,,,,,TRUE,,3,5,TRUE,,FALSE
948,APOGEE,,,,,,111.11753295482876,-59.45835248,,,,,,,,,,,,,,17.956556,,,,TRUE,,3,5,TRUE,,FALSE
949,APOGEE,63050396068822504,,,945906288,,218.8966064453125,-65.08974457,,,,,,,,,,,,,,,14.917,,,TRUE,,3,5,TRUE,,FALSE
950,APOGEE,,,,,,261.42599538638444,48.16675916317527,,,,,,11.751232,11.751232,11.751232,11.751232,11.751232,,,,,,,,TRUE,,3,5,TRUE,,FALSE
951,APOGEE,,,,,,357.9269104003906,-5.918411732,,,,,,22.744791,23.428076,21.993385,21.2826,21.085152,,,,,,,,TRUE,,3,5,TRUE,,FALSE
952,APOGEE,,,,,,351.62188720703125,65.50370025634766,45.005985,-0.734764,,1.8225596,,,,,,,,,,15.964727,,,,TRUE,,3,5,TRUE,,FALSE
953,BOSS,,,5310843992024958080,,,140.7042236328125,-53.30128098,-6.4459105,4.784749,,0.4393334,,,,,,,,15.481124,14.470877,15.068039,,,,TRUE,,3,5,TRUE,,FALSE
954,BOSS,,,,,,214.1499481201172,-38.8212471,-18.454441,-9.63907,,1.9700277,,,,,,,,,,13.150431,,,,TRUE,,3,5,TRUE,,FALSE
955,APOGEE,63050395325735904,83124557,4065905076512966656,,,272.0969238,-24.0616703,10.503358,-1.3700593,,1.0766963,,,,,,,,13.085819,11.683794,12.459914,,,,TRUE,,3,5,TRUE,,FALSE
956,BOSS,,,930651694294719104,,,126.53436279296875,47.44715881347656,-3.7982104,-6.5683365,,0.49439967,,,,,,,,15.846878,15.005006,15.511344,,,,TRUE,,3,5,TRUE,,FALSE
957,BOSS,,,,,,229.81707364998886,-8.664139631,,,,,,16.042799,16.042799,16.042799,16.042799,16.042799,,,,,,,,TRUE,,3,5,TRUE,,FALSE
958,APOGEE,,,,,,290.27798522614677,14.461860722736773,,,,,,14.7008,14.7008,14.7008,14.7008,14.7008,,,,,,,,TRUE,,3,5,TRUE,,FALSE
959,APOGEE,63050396030983619,,5825496247929907328,,,234.89596557617188,-65.70996857,-4.9341226,-2.4333732,,0.35306183,,,,,,,,15.338764,14.455578,14.983033,,,,TRUE,,3,5,TRUE,,FALSE
960,BOSS,,,,,,250.5493164,17.48832893371582,,,,,,23.17105,23.680649,22.359728,22.35243,22.831812,,,,,,,,TRUE,,3,5,TRUE,,FALSE
961,APOGEE,63050396209519974,,5932712925328241152,,,241.48829650878906,-54.11332703,-3.0678728,-6.0684285,,0.6473175,,,,,,,,14.483506,13.050811,13.836803,,,,TRUE,,3,5,TRUE,,FALSE
962,APOGEE,,,,,,283.8191223144531,-13.48061371,-1.869061,-0.634658,,0.21127893,,,,,,,,,,15.580607,,,,TRUE,,3,5,TRUE,,FALSE
963,BOSS,,,2935237691555318784,,,105.61466217041016,-17.82543373,-2.177266,-3.1439455,,0.4822651,,,,,,,,15.9318695,14.736865,15.419585,,,,TRUE,,3,5,TRUE,,FALSE
964,APOGEE,,,4507506883696913536,,,282.6756896972656,15.200173377990723,-0.25196442,-5.3741407,,0.5400792,,,,,,,,15.965502,14.905372,15.521168,,,,TRUE,,3,5,TRUE,,FALSE
965,APOGEE,,,,,,276.5800827613549,-87.56539758,,,,,,17.267292,17.267292,17.267292,17.267292,17.267292,,,,,,,,TRUE,,3,5,TRUE,,FALSE
966,APOGEE,,,,,,8.124952316,15.009519577026367,,,,,,24.285433,23.97733,22.56597,21.467615,20.344866,,,,,,,,TRUE,,3,5,TRUE,,FALSE
967,BOSS,,,,,,344.0227993984977,21.72764511343388,,,,,,,,,,,,,,14.40221,,,,TRUE,,3,5,TRUE,,FALSE
968,BOSS,,,,,,80.43190424713535,-19.22246467,,,,,,,,,,,,,,11.478988,,,,TRUE,,3,5,TRUE,,FALSE
969,BOSS,,,,,,246.81004333496094,-25.98641396,1.1111625,-8.138172,,0.7857863,,,,,,,,,,15.716153,,,,TRUE,,3,5,TRUE,,FALSE
970,APOGEE,,,,,,273.6872132,-29.84170809,,,,,,,,,,,,,,15.762213,,,,TRUE,,3,5,TRUE,,FALSE
971,BOSS,,,,,,78.76181539731226,-30.97573685,,,,,,,,,,,,,,18.901337,,,,TRUE,,3,5,TRUE,,FALSE
972,BOSS,,,5616544027373107840,,,109.65764617919922,-24.89844131,-2.9394205,3.1703668,,0.7258741,,,,,,,,15.586793,14.404826,15.078097,,,,TRUE,,3,5,TRUE,,FALSE
973,APOGEE,,,2123071229985348224,,,273.30670166015625,49.635005950927734,18.896616,9.749008,,4.166161,,,,,,,,15.015386,13.518826,14.322646,,,,TRUE,,3,5,TRUE,,FALSE
974,APOGEE,,,,,,302.2156982421875,46.80413818359375,-2.9726932,-3.6378117,,0.16334681,,,,,,,,,,15.982075,,,,TRUE,,3,5,TRUE,,FALSE
975,APOGEE,,,4120327878431219328,,,266.8277587890625,-18.78831673,-3.1928937,-5.007303,,0.16952704,,,,,,,,17.10169,14.23565,15.473866,,,,TRUE,,3,5,TRUE,,FALSE
976,BOSS,,,,,,109.86047505334886,2.400742350814312,,,,,,,,,,,,,,12.822466,,,,TRUE,,3,5,TRUE,,FALSE
977,APOGEE,,,,,,151.67854094632628,-14.19495477,,,,,,,,,,,,,,12.861285,,,,TRUE,,3,5,TRUE,,FALSE
978,BOSS,,,,,,223.48760986328125,-52.71503067,-4.1167645,-3.1320472,,0.024767304,,,,,,,,,,15.784547,,,,TRUE,,3,5,TRUE,,FALSE
979,APOGEE,,,5959319865404667520,,,262.6002197265625,-41.25452805,-2.952774,-0.60279495,,0.2327445,,,,,,,,14.559116,11.403349,12.686344,,,,TRUE,,3,5,TRUE,,FALSE
980,BOSS,,,6127250651435196416,,,187.41477966308594,-50.26376343,-2.895175,10.019287,,1.1706499,,,,,,,,15.268555,14.296057,14.869961,,,,TRUE,,3,5,TRUE,,FALSE
981,BOSS,,,,,,123.83009078808513,-50.39364311,,,,,,11.47214,11.47214,11.47214,11.47214,11.47214,,,,,,,,TRUE,,3,5,TRUE,,FALSE
982,APOGEE,,,,,,232.3089599609375,-59.57844543,-7.108618,-4.284143,,0.5077867,,,,,,,,,,15.386257,,,,TRUE,,3,5,TRUE,,FALSE
983,BOSS,,,,,,161.2154083251953,49.994773864746094,,,,,,25.606544,23.80732,22.06862,20.767447,19.834185,,,,,,,,TRUE,,3,5,TRUE,,FALSE
984,APOGEE,,,,,,232.0019989013672,-23.51311111,1.0240436,-9.517354,,1.2165018,,,,,,,,,,15.068976,,,,TRUE,,3,5,TRUE,,FALSE
985,APOGEE,,,,,,198.06077266430475,-21.66710133,,,,,,,,,,,,,,19.310125,,,,TRUE,,3,5,TRUE,,FALSE
986,BOSS,,,,,,95.14650148531813,31.55930326972893,,,,,,13.440146,13.440146,13.440146,13.440146,13.440146,,,,,,,,TRUE,,3,5,TRUE,,FALSE
987,APOGEE,,,,,,135.5488281,-36.97105408,-5.7079997,2.01366,,0.8640847,,,,,,,,,,14.303811,,,,TRUE,,3,5,TRUE,,FALSE
988,BOSS,,,,799237458,,357.1575622558594,61.12431335449219,,,,,,,,,,,,,,,16.255,,,TRUE,,3,5,TRUE,,FALSE
989,BOSS,,,,,,59.28349685668945,12.678717613220215,,,,,,25.763632,25.15737,24.801907,24.204172,18.3594,,,,,,,,TRUE,,3,5,TRUE,,FALSE
990,BOSS,,,,,,159.37468660356677,-89.1207102,,,,,,,,,,,,,,10.986762,,,,TRUE,,3,5,TRUE,,FALSE
991,BOSS,,,,,,85.62360910313627,-30.69191248,,,,,,,,,,,,,,11.84522,,,,TRUE,,3,5,TRUE,,FALSE
992,BOSS,,,,945371526,,217.4279785,-61.13077164,,,,,,,,,,,,,,,14.693,,,TRUE,,3,5,TRUE,,FALSE
993,APOGEE,,,,,,180.28981434651655,46.104693512913286,,,,,,19.63566,19.63566,19.63566,19.63566,19.63566,,,,,,,,TRUE,,3,5,TRUE,,FALSE
994,APOGEE,,,,,,236.95313147145586,11.754803041201313,,,,,,16.987535,16.987535,16.987535,16.987535,16.987535,,,,,,,,TRUE,,3,5,TRUE,,FALSE
995,BOSS,,,,512394860,,227.46453857421875,-58.14958954,,,,,,,,,,,,,,,14.903,,,TRUE,,3,5,TRUE,,FALSE
996,APOGEE,,,,,,204.24234229114955,62.787785797964546,,,,,,,,,,,,,,16.939175,,,,TRUE,,3,5,TRUE,,FALSE
997,BOSS,,,,,,46.127068416738105,-1.063977816,,,,,,15.935718,15.935718,15.935718,15.935718,15.935718,,,,,,,,TRUE,,3,5,TRUE,,FALSE
998,APOGEE,,,,,,336.0591125488281,57.78157424926758,6.129362,2.1856046,,1.0745684,,,,,,,,,,15.988846,,,,TRUE,,3,5,TRUE,,FALSE
999,BOSS,63050395806899015,,4878514748638974976,,,71.46774291992188,-28.87862206,9.606046,-3.6115289,,1.7186465,,,,,,,,15.019477,13.924454,14.603652,,,,TRUE,,3,5,TRUE,,FALSE
1000,APOGEE,,,5373979770729287680,,,169.5585938,-48.88965225,-16.181047,0.35555366,,1.3835307,,,,,,,,15.382621,14.314879,14.92956,,,,TRUE,,3,5,TRUE,,FALSE
